brand,model,year,engine_cc,gear_type,fuel_type,mileage_km,condition,town,listing_month,listing_year,price_lkr
AUDI,A1,2016,990.0,automatic,petrol,99000.0,USED,Gampaha,2,2025,10000000.0
AUDI,A1,2017,1000.0,automatic,petrol,88000.0,USED,Colombo,1,2025,9700000.0
AUDI,A1,2017,1000.0,automatic,petrol,88000.0,USED,Negombo,12,2024,10700000.0
AUDI,A1,2017,1000.0,automatic,petrol,88000.0,USED,Colombo,12,2024,9950000.0
AUDI,A1,2017,1000.0,automatic,petrol,88000.0,USED,Matara,12,2024,10400000.0
AUDI,A1,2018,1000.0,automatic,petrol,77000.0,USED,Dehiwala-Mount-Lavinia,1,2025,9850000.0
AUDI,A1,2018,1500.0,automatic,petrol,77000.0,USED,Colombo,12,2024,9137500.0
AUDI,A1 RS,2016,1000.0,automatic,petrol,99000.0,USED,Colombo,1,2025,10500000.0
AUDI,A3,2018,1000.0,automatic,petrol,77000.0,USED,Nugegoda,2,2025,13900000.0
AUDI,A3,2018,1750.0,automatic,petrol,77000.0,USED,Gampaha,1,2025,13900000.0
AUDI,A3,2018,1000.0,automatic,petrol,77000.0,USED,Anuradapura,1,2025,13900000.0
AUDI,A3,2018,1000.0,automatic,petrol,77000.0,USED,Kandy,1,2025,13900000.0
AUDI,A3,2023,1500.0,automatic,petrol,11070.0,RECONDITIONED,Galle,4,2026,17210000.0
AUDI,A3,2023,1500.0,automatic,petrol,27312.0,RECONDITIONED,Negombo,4,2026,16605000.0
AUDI,A3,2023,1500.0,automatic,petrol,8647.0,RECONDITIONED,Kurunegala,4,2026,17460000.0
AUDI,A3,2023,1500.0,automatic,petrol,29499.0,RECONDITIONED,Kalutara,4,2026,18796000.0
AUDI,A3,2023,1500.0,automatic,petrol,11276.0,RECONDITIONED,Colombo,4,2026,17139000.0
AUDI,A3,2023,1500.0,automatic,petrol,8552.0,RECONDITIONED,Kalutara,4,2026,17617000.0
AUDI,A3,2023,1500.0,automatic,petrol,26550.0,RECONDITIONED,Kalutara,4,2026,17571000.0
AUDI,A3,2024,1500.0,automatic,petrol,8161.0,USED,Kandy,4,2026,17663000.0
AUDI,A3,2024,1500.0,automatic,petrol,9865.0,USED,Jaffna,4,2026,17840000.0
AUDI,A3,2024,1500.0,automatic,petrol,11146.0,USED,Kandy,4,2026,17700000.0
AUDI,A3,2024,1500.0,automatic,petrol,1286.0,USED,Kalutara,4,2026,18019000.0
AUDI,A3,2024,1500.0,automatic,petrol,4105.0,USED,Kandy,4,2026,18469000.0
AUDI,A3,2024,1500.0,automatic,petrol,8064.0,USED,Kurunegala,4,2026,16456000.0
AUDI,A3,2024,1500.0,automatic,petrol,10993.0,USED,Kurunegala,4,2026,19299000.0
AUDI,A3,2025,1500.0,automatic,petrol,0.0,BRAND NEW,Colombo,4,2026,19818000.0
AUDI,A3,2025,1500.0,automatic,petrol,0.0,BRAND NEW,Kandy,4,2026,18877000.0
AUDI,A3,2025,1500.0,automatic,petrol,0.0,BRAND NEW,Colombo,4,2026,19137000.0
AUDI,A3,2025,1500.0,automatic,petrol,0.0,BRAND NEW,Galle,4,2026,18614000.0
AUDI,A3,2025,1500.0,automatic,petrol,0.0,BRAND NEW,Kandy,4,2026,19228000.0
AUDI,A3,2025,1500.0,automatic,petrol,10115.0,USED,Gampaha,4,2026,18747000.0
AUDI,A3,2025,1500.0,automatic,petrol,12819.0,USED,Batticaloa,4,2026,19033000.0
AUDI,A3,2025,1500.0,automatic,petrol,0.0,BRAND NEW,Kandy,4,2026,19221000.0
AUDI,A3,2025,1500.0,automatic,petrol,1473.0,USED,Galle,4,2026,17650000.0
AUDI,A3,2025,1500.0,automatic,petrol,10661.0,USED,Jaffna,4,2026,18456000.0
AUDI,A3,2025,1500.0,automatic,petrol,0.0,BRAND NEW,Kandy,4,2026,18680000.0
AUDI,A3 S LINE,2018,1000.0,automatic,petrol,77000.0,USED,Colombo,1,2025,17800000.0
AUDI,A3 S LINE,2018,1000.0,automatic,petrol,77000.0,USED,Colombo,12,2024,17800000.0
AUDI,A3 S-LINE,2018,999.0,automatic,petrol,77000.0,USED,Ambalangoda,12,2024,14500000.0
AUDI,A3 SEDAN,2023,1500.0,automatic,petrol,22419.0,RECONDITIONED,Kalutara,4,2026,16928000.0
AUDI,A3 SEDAN,2023,1500.0,automatic,petrol,14988.0,RECONDITIONED,Kalutara,4,2026,16976000.0
AUDI,A3 SEDAN,2023,1500.0,automatic,petrol,8714.0,RECONDITIONED,Kandy,4,2026,17065000.0
AUDI,A3 SEDAN,2023,1500.0,automatic,petrol,19082.0,RECONDITIONED,Gampaha,4,2026,18633000.0
AUDI,A3 SEDAN,2024,1500.0,automatic,petrol,7280.0,USED,Gampaha,4,2026,18644000.0
AUDI,A3 SEDAN,2024,1500.0,automatic,petrol,14836.0,USED,Galle,4,2026,17525000.0
AUDI,A3 SEDAN,2024,1500.0,automatic,petrol,6237.0,USED,Gampaha,4,2026,19566000.0
AUDI,A3 SEDAN,2024,1500.0,automatic,petrol,13587.0,USED,Jaffna,4,2026,19928000.0
AUDI,A3 SEDAN,2024,1500.0,automatic,petrol,1271.0,USED,Colombo,4,2026,18726000.0
AUDI,A3 SEDAN,2024,1500.0,automatic,petrol,8969.0,USED,Jaffna,4,2026,19196000.0
AUDI,A3 SEDAN,2024,1500.0,automatic,petrol,14842.0,USED,Kandy,4,2026,18712000.0
AUDI,A3 SEDAN,2024,1500.0,automatic,petrol,14489.0,USED,Jaffna,4,2026,19778000.0
AUDI,A3 SEDAN,2024,1500.0,automatic,petrol,1486.0,USED,Kalutara,4,2026,19930000.0
AUDI,A3 SEDAN,2025,1500.0,automatic,petrol,14969.0,USED,Batticaloa,4,2026,17344000.0
AUDI,A3 SEDAN,2025,1500.0,automatic,petrol,0.0,BRAND NEW,Galle,4,2026,21052000.0
AUDI,A3 SEDAN,2025,1500.0,automatic,petrol,4441.0,USED,Gampaha,4,2026,18026000.0
AUDI,A3 SEDAN,2025,1500.0,automatic,petrol,9707.0,USED,Kurunegala,4,2026,18900000.0
AUDI,A3 SEDAN,2025,1500.0,automatic,petrol,0.0,BRAND NEW,Galle,4,2026,19411000.0
AUDI,A3 SEDAN,2025,1500.0,automatic,petrol,8163.0,USED,Galle,4,2026,19356000.0
AUDI,A3 SEDAN,2025,1500.0,automatic,petrol,0.0,BRAND NEW,Kandy,4,2026,20091000.0
AUDI,A3 SEDAN,2025,1500.0,automatic,petrol,0.0,BRAND NEW,Jaffna,4,2026,18812000.0
AUDI,A3 SEDAN,2025,1500.0,automatic,petrol,0.0,BRAND NEW,Kandy,4,2026,21248000.0
AUDI,A3 SEDAN,2025,1500.0,automatic,petrol,0.0,BRAND NEW,Kandy,4,2026,19243000.0
AUDI,A3 SEDAN,2025,1500.0,automatic,petrol,7049.0,USED,Gampaha,4,2026,18473000.0
AUDI,A3 SEDAN,2025,1500.0,automatic,petrol,0.0,BRAND NEW,Galle,4,2026,19391000.0
AUDI,A3 SPORTBACK,2017,1000.0,automatic,petrol,88000.0,USED,Battaramulla,2,2025,12500000.0
AUDI,A3 SPORTBACK,2017,1000.0,automatic,petrol,88000.0,USED,Colombo,1,2025,14250000.0
AUDI,A3 SPORTBACK,2017,1000.0,automatic,petrol,88000.0,USED,Battaramulla,1,2025,16500000.0
AUDI,A3 SPORTBACK,2023,1500.0,automatic,petrol,23843.0,RECONDITIONED,Colombo,4,2026,17533000.0
AUDI,A3 SPORTBACK,2023,1500.0,automatic,petrol,8123.0,RECONDITIONED,Kandy,4,2026,17907000.0
AUDI,A3 SPORTBACK,2023,1500.0,automatic,petrol,15875.0,RECONDITIONED,Matara,4,2026,16397000.0
AUDI,A3 SPORTBACK,2023,1500.0,automatic,petrol,26731.0,RECONDITIONED,Batticaloa,4,2026,16954000.0
AUDI,A3 SPORTBACK,2023,1500.0,automatic,petrol,27828.0,RECONDITIONED,Jaffna,4,2026,15686000.0
AUDI,A3 SPORTBACK,2024,1500.0,automatic,petrol,1882.0,USED,Negombo,4,2026,17458000.0
AUDI,A3 SPORTBACK,2024,1500.0,automatic,petrol,10745.0,USED,Kandy,4,2026,19019000.0
AUDI,A3 SPORTBACK,2025,1500.0,automatic,petrol,1434.0,USED,Kandy,4,2026,18096000.0
AUDI,A3 SPORTBACK,2025,1500.0,automatic,petrol,0.0,BRAND NEW,Kurunegala,4,2026,18827000.0
AUDI,A3 SPORTBACK,2025,1500.0,automatic,petrol,0.0,BRAND NEW,Jaffna,4,2026,20361000.0
AUDI,A3 SPORTBACK,2025,1500.0,automatic,petrol,0.0,BRAND NEW,Negombo,4,2026,18966000.0
AUDI,A3 SPORTBACK,2025,1500.0,automatic,petrol,0.0,BRAND NEW,Jaffna,4,2026,19482000.0
AUDI,A3 SPORTBACK,2025,1500.0,automatic,petrol,0.0,BRAND NEW,Colombo,4,2026,20014000.0
AUDI,A3 SPORTBACK,2025,1500.0,automatic,petrol,5419.0,USED,Kurunegala,4,2026,18017000.0
AUDI,A3 SPORTBACK,2025,1500.0,automatic,petrol,1119.0,USED,Matara,4,2026,18247000.0
AUDI,A3 SPORTBACK,2025,1500.0,automatic,petrol,5176.0,USED,Jaffna,4,2026,18719000.0
AUDI,A3 SPORTBACK,2025,1500.0,automatic,petrol,0.0,BRAND NEW,Kandy,4,2026,19288000.0
AUDI,A3 SPORTBACK,2025,1500.0,automatic,petrol,0.0,BRAND NEW,Kalutara,4,2026,18048000.0
AUDI,A3 SPORTBACK,2025,1500.0,automatic,petrol,0.0,BRAND NEW,Kalutara,4,2026,19418000.0
AUDI,A3 SPORTBACK,2025,1500.0,automatic,petrol,8914.0,USED,Colombo,4,2026,17466000.0
AUDI,A3 SPORTBACK,2025,1500.0,automatic,petrol,0.0,BRAND NEW,Colombo,4,2026,20294000.0
AUDI,A3 SPORTBACK,2025,1500.0,automatic,petrol,0.0,BRAND NEW,Batticaloa,4,2026,18593000.0
AUDI,A3 SPORTBACK,2025,1500.0,automatic,petrol,0.0,BRAND NEW,Kalutara,4,2026,18758000.0
AUDI,A3 SPORTBACK,2025,1500.0,automatic,petrol,0.0,BRAND NEW,Jaffna,4,2026,19388000.0
AUDI,A3 SPORTBACK,2025,1500.0,automatic,petrol,0.0,BRAND NEW,Batticaloa,4,2026,17522000.0
AUDI,A3 TFSI,2015,1899.0,automatic,petrol,110000.0,USED,Nittambuwa,12,2024,15900000.0
AUDI,A3 TFSI,2015,1500.0,automatic,petrol,110000.0,USED,Nittambuwa,12,2024,15900000.0
AUDI,A3 TFSI,2018,1000.0,automatic,petrol,77000.0,USED,Colombo,1,2025,14950000.0
AUDI,A4,1999,1900.0,manual,diesel,286000.0,USED,Anuradapura,1,2025,3150000.0
AUDI,A4,2001,1900.0,manual,diesel,264000.0,USED,Piliyandala,2,2025,3880000.0
AUDI,A4,2003,1800.0,automatic,petrol,242000.0,USED,Moratuwa,1,2025,5360000.0
AUDI,A4,2010,1800.0,automatic,petrol,165000.0,USED,Kotte,2,2025,11800000.0
AUDI,A4,2010,1800.0,automatic,petrol,165000.0,USED,Gampaha,12,2024,10000000.0
AUDI,A4,2011,2000.0,automatic,petrol,154000.0,USED,Colombo,1,2025,12500000.0
AUDI,A4,2011,2000.0,automatic,diesel,154000.0,USED,Colombo,1,2025,10800000.0
AUDI,A4,2011,2000.0,automatic,diesel,154000.0,USED,Kegalle,12,2024,11650000.0
AUDI,A4,2012,2000.0,automatic,diesel,143000.0,USED,Kandana,1,2025,16900000.0
AUDI,A4,2012,1800.0,automatic,petrol,143000.0,USED,Wattala,1,2025,13900000.0
AUDI,A4,2012,1800.0,automatic,petrol,143000.0,USED,Colombo,12,2024,14500000.0
AUDI,A4,2012,1800.0,automatic,petrol,143000.0,USED,Homagama,12,2024,15500000.0
AUDI,A4,2016,2000.0,automatic,petrol,99000.0,USED,Kiribathgoda,1,2025,21000000.0
AUDI,A4,2019,1400.0,automatic,petrol,66000.0,USED,Battaramulla,1,2025,22500000.0
AUDI,A4,2023,2000.0,automatic,petrol,15035.0,RECONDITIONED,Kalutara,4,2026,23487000.0
AUDI,A4,2023,2000.0,automatic,petrol,18172.0,RECONDITIONED,Galle,4,2026,21844000.0
AUDI,A4,2023,2000.0,automatic,petrol,13232.0,RECONDITIONED,Matara,4,2026,23327000.0
AUDI,A4,2023,2000.0,automatic,petrol,13561.0,RECONDITIONED,Galle,4,2026,24831000.0
AUDI,A4,2023,2000.0,automatic,petrol,17442.0,RECONDITIONED,Batticaloa,4,2026,23407000.0
AUDI,A4,2023,2000.0,automatic,petrol,23652.0,RECONDITIONED,Kurunegala,4,2026,21828000.0
AUDI,A4,2023,2000.0,automatic,petrol,24315.0,RECONDITIONED,Kalutara,4,2026,24029000.0
AUDI,A4,2023,2000.0,automatic,petrol,12340.0,RECONDITIONED,Matara,4,2026,23569000.0
AUDI,A4,2023,2000.0,automatic,petrol,17309.0,RECONDITIONED,Negombo,4,2026,23421000.0
AUDI,A4,2024,2000.0,automatic,petrol,13879.0,USED,Negombo,4,2026,24233000.0
AUDI,A4,2024,2000.0,automatic,petrol,11317.0,USED,Matara,4,2026,25088000.0
AUDI,A4,2024,2000.0,automatic,petrol,6710.0,USED,Gampaha,4,2026,23183000.0
AUDI,A4,2025,2000.0,automatic,petrol,0.0,BRAND NEW,Negombo,4,2026,26912000.0
AUDI,A4,2025,2000.0,automatic,petrol,0.0,BRAND NEW,Batticaloa,4,2026,25522000.0
AUDI,A4,2025,2000.0,automatic,petrol,0.0,BRAND NEW,Colombo,4,2026,24589000.0
AUDI,A4,2025,2000.0,automatic,petrol,0.0,BRAND NEW,Kalutara,4,2026,25651000.0
AUDI,A4,2025,2000.0,automatic,petrol,0.0,BRAND NEW,Gampaha,4,2026,27118000.0
AUDI,A4,2025,2000.0,automatic,petrol,0.0,BRAND NEW,Kalutara,4,2026,26680000.0
AUDI,A4,2025,2000.0,automatic,petrol,7954.0,USED,Galle,4,2026,25494000.0
AUDI,A4,2025,2000.0,automatic,petrol,0.0,BRAND NEW,Jaffna,4,2026,27731000.0
AUDI,A4,2025,2000.0,automatic,petrol,0.0,BRAND NEW,Kalutara,4,2026,24602000.0
AUDI,A4,2025,2000.0,automatic,petrol,0.0,BRAND NEW,Batticaloa,4,2026,26073000.000000004
AUDI,A4,2025,2000.0,automatic,petrol,9726.0,USED,Negombo,4,2026,25236000.0
AUDI,A4,2025,2000.0,automatic,petrol,0.0,BRAND NEW,Gampaha,4,2026,26928000.0
AUDI,A4,2025,2000.0,automatic,petrol,6558.0,USED,Jaffna,4,2026,23328000.0
AUDI,A4 1.9 TDI,2001,1900.0,manual,diesel,264000.0,USED,Kotte,1,2025,500000.0
AUDI,A4 B8,2011,1800.0,automatic,petrol,154000.0,USED,Weligama,1,2025,11200000.0
AUDI,A4 PREMIUM PLUS,2023,2000.0,automatic,petrol,27806.0,RECONDITIONED,Gampaha,4,2026,21855000.0
AUDI,A4 PREMIUM PLUS,2023,2000.0,automatic,petrol,9294.0,RECONDITIONED,Galle,4,2026,22446000.0
AUDI,A4 PREMIUM PLUS,2023,2000.0,automatic,petrol,23834.0,RECONDITIONED,Matara,4,2026,22957000.0
AUDI,A4 PREMIUM PLUS,2023,2000.0,automatic,petrol,23328.0,RECONDITIONED,Gampaha,4,2026,24768000.0
AUDI,A4 PREMIUM PLUS,2024,2000.0,automatic,petrol,13889.0,USED,Gampaha,4,2026,24006000.0
AUDI,A4 PREMIUM PLUS,2024,2000.0,automatic,petrol,3833.0,USED,Kandy,4,2026,25806000.0
AUDI,A4 PREMIUM PLUS,2025,2000.0,automatic,petrol,0.0,BRAND NEW,Batticaloa,4,2026,28212000.0
AUDI,A4 PREMIUM PLUS,2025,2000.0,automatic,petrol,0.0,BRAND NEW,Batticaloa,4,2026,28048000.0
AUDI,A4 PREMIUM PLUS,2025,2000.0,automatic,petrol,1982.0,USED,Gampaha,4,2026,25392000.0
AUDI,A4 PREMIUM PLUS,2025,2000.0,automatic,petrol,0.0,BRAND NEW,Kandy,4,2026,27815000.0
AUDI,A4 PREMIUM PLUS,2025,2000.0,automatic,petrol,0.0,BRAND NEW,Matara,4,2026,27014000.0
AUDI,A4 PREMIUM PLUS,2025,2000.0,automatic,petrol,0.0,BRAND NEW,Colombo,4,2026,27740000.0
AUDI,A4 PREMIUM PLUS,2025,2000.0,automatic,petrol,5164.0,USED,Kurunegala,4,2026,23383000.0
AUDI,A4 PREMIUM PLUS,2025,2000.0,automatic,petrol,0.0,BRAND NEW,Galle,4,2026,26301000.0
AUDI,A4 PREMIUM PLUS,2025,2000.0,automatic,petrol,4736.0,USED,Batticaloa,4,2026,23061000.0
AUDI,A4 PREMIUM PLUS,2025,2000.0,automatic,petrol,0.0,BRAND NEW,Jaffna,4,2026,25728000.0
AUDI,A4 PREMIUM PLUS,2025,2000.0,automatic,petrol,0.0,BRAND NEW,Jaffna,4,2026,26520000.0
AUDI,A4 PREMIUM PLUS,2025,2000.0,automatic,petrol,3251.0,USED,Colombo,4,2026,24521000.0
AUDI,A4 PREMIUM PLUS,2025,2000.0,automatic,petrol,12984.0,USED,Negombo,4,2026,25136000.0
AUDI,A4 PREMIUM PLUS,2025,2000.0,automatic,petrol,0.0,BRAND NEW,Batticaloa,4,2026,25686000.0
AUDI,A4 PREMIUM PLUS,2025,2000.0,automatic,petrol,0.0,BRAND NEW,Galle,4,2026,27973000.0
AUDI,A4 PREMIUM PLUS,2025,2000.0,automatic,petrol,0.0,BRAND NEW,Batticaloa,4,2026,27309000.0
AUDI,A4 PREMIUM PLUS,2025,2000.0,automatic,petrol,0.0,BRAND NEW,Negombo,4,2026,27698000.0
AUDI,A4 PREMIUM PLUS,2025,2000.0,automatic,petrol,0.0,BRAND NEW,Negombo,4,2026,25615000.0
AUDI,A4 PREMIUM PLUS,2025,2000.0,automatic,petrol,0.0,BRAND NEW,Kalutara,4,2026,25902000.0
AUDI,A4 RS4 CONVERSION,2012,1800.0,automatic,petrol,143000.0,USED,Kegalle,12,2024,14000000.0
AUDI,A4 S LINE,2010,1800.0,automatic,petrol,165000.0,USED,Galle,1,2025,10200000.0
AUDI,A4 S LINE,2016,1600.0,automatic,petrol,99000.0,USED,Colombo,1,2025,21500000.0
AUDI,A5,2014,2000.0,automatic,petrol,121000.0,USED,Colombo,12,2024,22000000.0
AUDI,A5,2018,1400.0,automatic,petrol,77000.0,USED,Colombo,12,2024,31650000.0
AUDI,A5 PREMIUM PLUS,2023,2000.0,automatic,petrol,11075.0,RECONDITIONED,Negombo,4,2026,26288000.0
AUDI,A5 PREMIUM PLUS,2023,2000.0,automatic,petrol,25409.0,RECONDITIONED,Colombo,4,2026,27901000.0
AUDI,A5 PREMIUM PLUS,2023,2000.0,automatic,petrol,17367.0,RECONDITIONED,Kurunegala,4,2026,28132000.0
AUDI,A5 PREMIUM PLUS,2023,2000.0,automatic,petrol,22074.0,RECONDITIONED,Kurunegala,4,2026,26542000.000000004
AUDI,A5 PREMIUM PLUS,2023,2000.0,automatic,petrol,16488.0,RECONDITIONED,Negombo,4,2026,28284000.0
AUDI,A5 PREMIUM PLUS,2023,2000.0,automatic,petrol,12882.0,RECONDITIONED,Kandy,4,2026,30131000.0
AUDI,A5 PREMIUM PLUS,2023,2000.0,automatic,petrol,26365.0,RECONDITIONED,Gampaha,4,2026,29274000.0
